,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
0,45001.0,Abbeville,South Carolina,US,2020-04-08 22:51:58,34.22333378,-82.46170658,5,0,0,0,"Abbeville, South Carolina, US"
1,22001.0,Acadia,Louisiana,US,2020-04-08 22:51:58,30.2950649,-92.41419698,86,2,0,0,"Acadia, Louisiana, US"
2,51001.0,Accomack,Virginia,US,2020-04-08 22:51:58,37.76707161,-75.63234615,11,0,0,0,"Accomack, Virginia, US"
3,16001.0,Ada,Idaho,US,2020-04-08 22:51:58,43.4526575,-116.24155159999998,438,3,0,0,"Ada, Idaho, US"
4,19001.0,Adair,Iowa,US,2020-04-08 22:51:58,41.33075609,-94.47105874,1,0,0,0,"Adair, Iowa, US"
5,21001.0,Adair,Kentucky,US,2020-04-08 22:51:58,37.10459774,-85.28129668,3,0,0,0,"Adair, Kentucky, US"
6,29001.0,Adair,Missouri,US,2020-04-08 22:51:58,40.19058551,-92.60078167,11,0,0,0,"Adair, Missouri, US"
7,40001.0,Adair,Oklahoma,US,2020-04-08 22:51:58,35.88494195,-94.65859267,25,2,0,0,"Adair, Oklahoma, US"
8,8001.0,Adams,Colorado,US,2020-04-08 22:51:58,39.87432092,-104.3362578,417,14,0,0,"Adams, Colorado, US"
9,16003.0,Adams,Idaho,US,2020-04-08 22:51:58,44.89333571,-116.4545247,1,0,0,0,"Adams, Idaho, US"
10,17001.0,Adams,Illinois,US,2020-04-08 22:51:58,39.98815591,-91.18786813,1,0,0,0,"Adams, Illinois, US"
11,18001.0,Adams,Indiana,US,2020-04-08 22:51:58,40.7457653,-84.93671406,2,0,0,0,"Adams, Indiana, US"
12,28001.0,Adams,Mississippi,US,2020-04-08 22:51:58,31.47669768,-91.35326037,25,0,0,0,"Adams, Mississippi, US"
13,31001.0,Adams,Nebraska,US,2020-04-08 22:51:58,40.52449420000001,-98.50117804,27,0,0,0,"Adams, Nebraska, US"
14,39001.0,Adams,Ohio,US,2020-04-08 22:51:58,38.84541072,-83.4718964,2,0,0,0,"Adams,Ohio,US"
15,42001.0,Adams,Pennsylvania,US,2020-04-08 22:51:58,39.87140411,-77.21610347,33,0,0,0,"Adams, Pennsylvania, US"
16,53001.0,Adams,Washington,US,2020-04-08 22:51:58,46.98299757,-118.5601734,29,0,0,0,"Adams, Washington, US"
17,55001.0,Adams,Wisconsin,US,2020-04-08 22:51:58,43.96974651,-89.76782777,2,0,0,0,"Adams, Wisconsin, US"
18,50001.0,Addison,Vermont,US,2020-04-08 22:51:58,44.03217337,-73.14130877,47,0,0,0,"Addison, Vermont, US"
